"Type","Subpopulation","Indicator","Statistic","NResp","Estimate","StdError","LCB95Pct","UCB95Pct"
"Region","Phase One 2001-2007","VSCIVCPMI","65Pct",251,66.9991422991337,"",65.3802692519343,68.8002721956145
"Region","Phase One 2001-2007","VSCIVCPMI","70Pct",268,68.4730665179035,"",66.7152961742426,70.405438460127
"Region","Phase One 2001-2007","VSCIVCPMI","75Pct",291,70.2529596455882,"",68.4981608580566,72.1399589091412
"Region","Phase One 2001-2007","VSCIVCPMI","80Pct",320,72.1799987049043,"",70.4555058650802,73.9527211201347
"Region","Phase One 2001-2007","VSCIVCPMI","85Pct",338,73.9844086604254,"",72.4329448743477,75.4924687561032
"Region","Phase One 2001-2007","VSCIVCPMI","90Pct",353,75.6512384945983,"",74.6019205658843,77.6658080055116
"Region","Phase One 2001-2007","VSCIVCPMI","95Pct",372,78.0941266340167,"",76.8610547645544,79.9075541861696
"Region","Phase One 2001-2007","VSCIVCPMI","99Pct",385,81.0074577267855,"",79.67716146257,86.29745305
"Region","Phase One 2001-2007","VSCIVCPMI","Mean",392,58.8351675550628,"0.941322012961231",56.990210311804,60.6801247983215
"Region","Phase One 2001-2007","VSCIVCPMI","Variance",392,221.629995044857,"23.0097259495652",176.531760889573,266.728229200142
"Region","Phase One 2001-2007","VSCIVCPMI","Std. Deviation",392,14.8872426944971,"0.772800122284244",13.3725822875718,16.4019031014224
"Region","Phase Two 2008-2014","VSCIVCPMI","1Pct",1,22.2745966116987,"",18.8107511986567,28.6768260292515
"Region","Phase Two 2008-2014","VSCIVCPMI","5Pct",11,37.2881684420364,"",29.2325254551508,38.1637934614698
"Region","Phase Two 2008-2014","VSCIVCPMI","10Pct",20,39.2158511520279,"",37.403006957134,42.7716600874568
"Region","Phase Two 2008-2014","VSCIVCPMI","15Pct",32,43.3250521334008,"",39.190666170913,47.8203785767588
"Region","Phase Two 2008-2014","VSCIVCPMI","20Pct",46,47.8174967125472,"",43.1923329091939,50.879136594659
"Region","Phase Two 2008-2014","VSCIVCPMI","25Pct",60,50.8208145933441,"",47.2262940685126,54.2873034781056
"Region","Phase Two 2008-2014","VSCIVCPMI","30Pct",77,53.6771462285254,"",50.4006340956485,56.1047006785805
"Region","Phase Two 2008-2014","VSCIVCPMI","35Pct",97,55.8380344316104,"",52.5799942827098,58.8109460866149
"Region","Phase Two 2008-2014","VSCIVCPMI","40Pct",117,58.5207596332706,"",55.6827309444465,60.6658290808324
"Region","Phase Two 2008-2014","VSCIVCPMI","45Pct",131,59.7387315294559,"",58.0193686084859,62.251313967161
"Region","Phase Two 2008-2014","VSCIVCPMI","50Pct",152,61.7643504754181,"",59.6879414134249,63.9319023745113
"Region","Phase Two 2008-2014","VSCIVCPMI","55Pct",174,63.7027280449332,"",61.7167719128871,66.3057115359609
"Region","Phase Two 2008-2014","VSCIVCPMI","60Pct",191,66.0267843806706,"",63.5830126547626,67.740398762951
"Region","Phase Two 2008-2014","VSCIVCPMI","65Pct",208,67.569408153845,"",65.2164522724825,68.910610257655
"Region","Phase Two 2008-2014","VSCIVCPMI","70Pct",225,68.8342642690682,"",67.5644192703696,70.5684961203612
"Region","Phase Two 2008-2014","VSCIVCPMI","75Pct",254,70.4531523127176,"",68.855086594267,72.4774602277143
"Region","Phase Two 2008-2014","VSCIVCPMI","80Pct",277,72.4811107778233,"",70.5677018037537,74.5115585914837
"Region","Phase Two 2008-2014","VSCIVCPMI","85Pct",295,74.5152181222403,"",72.5503459002174,76.6204238345903
"Region","Phase Two 2008-2014","VSCIVCPMI","90Pct",316,76.7790341070236,"",74.9549025823745,80.9190257726227
"Region","Phase Two 2008-2014","VSCIVCPMI","95Pct",333,81.256594666188,"",77.6892416738022,82.4071502539485
"Region","Phase Two 2008-2014","VSCIVCPMI","99Pct",340,83.1343198379246,"",82.1604897919128,88.14
"Region","Phase Two 2008-2014","VSCIVCPMI","Mean",343,60.2918635241877,"0.928219306474631",58.4725871137427,62.1111399346327
"Region","Phase Two 2008-2014","VSCIVCPMI","Variance",343,190.83014409037,"16.7661997723756",157.96899637891,223.69129180183
"Region","Phase Two 2008-2014","VSCIVCPMI","Std. Deviation",343,13.814128423117,"0.606849714250465",12.6247248391577,15.0035320070764
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","1Pct",1,14.3444852806185,"",14.15835219,28.0785402108012
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","5Pct",11,35.1263749425528,"",26.9650278256623,38.1134955425654
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","10Pct",20,40.4181840940363,"",37.530197817381,43.307620662712
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","15Pct",33,43.567012317987,"",40.8602732512422,47.6984671156644
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","20Pct",50,47.7685275151316,"",43.5664012571048,49.9549247198501
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","25Pct",61,49.9450067988508,"",47.6743687376849,52.902146360338
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","30Pct",75,52.4315163925187,"",49.6408323368131,56.5124660200906
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","35Pct",95,56.2760890447226,"",51.2564247695082,59.4109650182131
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","40Pct",114,58.8228691320438,"",55.9158625215714,61.2133294585053
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","45Pct",135,61.0155788533427,"",58.7649036778241,62.7883724182188
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","50Pct",151,62.3641879939489,"",60.3574041398352,66.0135783605351
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","55Pct",186,65.4689941536583,"",62.2773578677103,67.537777797622
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","60Pct",203,67.286949113126,"",64.8342806757547,68.331280903567
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","65Pct",217,68.2365262008613,"",67.1819087456607,69.2635434557019
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","70Pct",234,69.0603348847551,"",68.2065140313408,71.5233722390184
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","75Pct",267,71.4906596502641,"",69.042481413454,73.3168661614819
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","80Pct",287,73.1779795664965,"",71.5186516526306,74.6956915694137
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","85Pct",304,74.9383888100083,"",73.7834268167656,76.6162123317924
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","90Pct",320,76.7982824308163,"",75.6168188006891,80.4513859534318
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","95Pct",339,81.3252269646375,"",77.3731397564781,82.4263922963014
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","99Pct",346,82.6367710723724,"",82.1577964040104,84.8
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","Mean",348,60.4381915337788,"0.908575731279671",58.6574158232435,62.2189672443141
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","Variance",348,207.975933009405,"19.8304370635137",169.10899056723,246.84287545158
"Region","Bay Watersheds 2001-2014","VSCIVCPMI","Std. Deviation",348,14.4213707049436,"0.687536485582329",13.073823955145,15.7689174547422
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","1Pct",2,21.3720576368,"",18.105,22.9327786564257
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","5Pct",10,33.8328736880851,"",22.4008193443474,37.3151636822454
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","10Pct",23,38.3689946011142,"",34.1712364441035,40.3215781971154
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","15Pct",38,41.2099834125529,"",38.4499276812951,46.0223865220218
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","20Pct",60,46.1432987588476,"",41.2449972485511,49.7200080847959
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","25Pct",75,49.9340020498644,"",46.0470217065547,52.9202142674459
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","30Pct",101,52.8689767150083,"",49.3690321269416,54.7256448740273
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","35Pct",119,54.7199895079335,"",52.7021253566765,56.2856605554531
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","40Pct",138,56.0763921915766,"",54.7102788387189,59.6139730592279
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","45Pct",160,58.9980044145046,"",56.0514684275748,61.2195409330958
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","50Pct",182,61.1302188900997,"",58.8678180891739,62.895421735188
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","55Pct",203,62.3232547095836,"",61.0253485167193,64.5823014130417
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","60Pct",226,64.5172572752112,"",62.2613277730912,65.9377568942721
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","65Pct",237,65.7766625428686,"",64.4828491540337,67.8837015952186
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","70Pct",261,67.825679781305,"",65.7725582458983,69.9676149629156
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","75Pct",286,69.9631980997419,"",67.8477314216346,71.6523906357934
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","80Pct",310,71.6682267316448,"",70.0173298402913,73.4459649743658
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","85Pct",332,73.7861182074062,"",71.9752178905596,75.2013103224158
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","90Pct",350,76.0824913707334,"",74.3152439762222,77.7244122039421
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","95Pct",368,78.9291387642902,"",77.3068568083773,79.7458619432811
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","99Pct",379,81.0621448067111,"",79.682107520552,88.14
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","Mean",387,58.7085642223058,"0.888424398120836",56.9672843990023,60.4498440456093
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","Variance",387,206.296590537529,"20.172962708163",166.75831016806,245.834870906998
"Region","Non-Bay Watersheds 2001-2014","VSCIVCPMI","Std. Deviation",387,14.363028599064,"0.702253099651896",12.9866378157146,15.7394193824133
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","1Pct",1,14.15835219,"",14.15835219,26.9730894767524
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","5Pct",4,28.359841571631,"",14.15835219,36.2393993512694
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","10Pct",9,38.2872332545313,"",26.9582230523848,43.4959659072561
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","15Pct",19,43.3158373820052,"",36.6798282100109,47.0453072002814
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","20Pct",28,46.9592807055962,"",42.7519966757056,49.6113584387557
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","25Pct",37,48.568066905353,"",44.3072697545642,51.1028538847156
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","30Pct",43,50.4161100688429,"",47.0573418353832,55.6198469402354
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","35Pct",49,54.9250479461977,"",49.5765408261895,57.4023406822678
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","40Pct",58,56.3502082287409,"",50.8088774720729,60.4355399947485
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","45Pct",67,58.8452575471436,"",55.4263113019215,62.2705109611006
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","50Pct",83,61.0648532814793,"",56.539097608283,65.6106182781176
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","55Pct",97,63.2627235121546,"",60.0031823582976,67.2086422148405
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","60Pct",112,66.0065449155095,"",61.699293932932,67.8641995776972
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","65Pct",120,67.7029781043783,"",64.891376185651,69.8210311760476
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","70Pct",127,68.5142269548432,"",67.0996491632843,71.5006403189978
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","75Pct",141,70.3874519115668,"",67.8612050654814,72.5564504040816
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","80Pct",156,72.3445614827527,"",69.848820660004,74.462204668508
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","85Pct",162,73.8550672740089,"",72.1851206950239,75.5443396279425
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","90Pct",169,75.3881247099811,"",73.8368664794793,76.5863656646286
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","95Pct",173,76.5215631950663,"",75.6377248536618,79.6667530921052
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","99Pct",184,79.9719506953016,"",78.9004889791544,82.65137287
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","Mean",187,58.6067939641275,"1.34544936286729",55.9697616698852,61.2438262583697
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","Variance",187,218.273650380292,"33.1151782696016",153.369093630249,283.178207130334
"Region","Bay Watersheds 2001-2007","VSCIVCPMI","Std. Deviation",187,14.7740871251083,"1.12071825450802",12.577519709456,16.9706545407606
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","1Pct",2,29.7899349182293,"",15.8967343,33.9702198391216
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","5Pct",4,37.8430254859911,"",33.3579303567037,40.2250020290949
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","10Pct",8,41.216918661104,"",37.5886405084635,46.8049874843891
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","15Pct",13,44.4656680211102,"",40.0698966156621,49.9436484813448
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","20Pct",17,48.6348748707898,"",42.6201579936019,53.7874424650631
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","25Pct",26,51.0515042509242,"",47.0529303166944,58.7728879240269
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","30Pct",36,55.9147727359006,"",49.9000985175631,59.7214621066897
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","35Pct",47,58.8598827907479,"",51.4632711876884,61.7588048754407
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","40Pct",52,60.0113139994873,"",56.7874949004633,63.905601074848
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","45Pct",60,62.0380024476734,"",59.4843933108325,66.3175892355594
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","50Pct",71,64.0623007120378,"",61.3599435010383,67.5654765174825
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","55Pct",81,66.521567373028,"",62.5153931558344,68.5781649974832
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","60Pct",90,67.7480696268075,"",65.1068933903166,69.0601309639821
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","65Pct",95,68.7294486655797,"",67.1821404111602,71.9482375048325
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","70Pct",107,69.5708672574452,"",68.2517362562199,73.9296710125839
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","75Pct",124,72.4681453575145,"",69.0283614212384,75.6679943368275
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","80Pct",135,74.5179819169969,"",71.3417776177738,77.3844554194266
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","85Pct",147,76.816152821649,"",74.0014793615379,81.773180952397
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","90Pct",153,81.1677106259689,"",76.3243051658764,82.414782129212
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","95Pct",157,82.1632744636392,"",81.1179339019329,84.8
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","99Pct",160,83.6518673502797,"",82.1995347455185,84.8
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","Mean",161,62.3482855136415,"1.32959605624722",59.7423251294105,64.9542458978726
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","Variance",161,190.089115172709,"19.1494693206331",152.556844981213,227.621385364204
"Region","Bay Watersheds 2008-2014","VSCIVCPMI","Std. Deviation",161,13.7872809202072,"0.694461418152686",12.4261615519753,15.1484002884391
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","1Pct",1,18.105,"",18.105,22.4347685671984
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","5Pct",4,26.8567503891649,"",18.105,38.2633761152819
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","10Pct",12,39.2401308575829,"",22.9708648985187,41.8701779844046
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","15Pct",20,41.2471278401804,"",38.1228271147938,46.2017399556568
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","20Pct",32,46.0115483286981,"",40.5341107050957,51.1827067984573
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","25Pct",39,48.0158281440393,"",45.9109655742454,54.4300161408641
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","30Pct",55,53.0325247899019,"",46.4089925682195,55.375391048234
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","35Pct",65,54.6772215992431,"",51.3474773274197,59.6602450613409
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","40Pct",77,56.7043452512256,"",54.4184729131511,61.0759762782598
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","45Pct",87,59.9867437463947,"",55.1935810856178,63.1623120018397
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","50Pct",98,61.905972115757,"",59.0315219533484,64.930660133612
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","55Pct",111,63.5389172499796,"",60.694682377408,65.7406323250152
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","60Pct",120,65.3603730397752,"",62.4843363773231,67.2997915456831
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","65Pct",125,65.9720168726206,"",64.6084410342241,69.866808424248
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","70Pct",141,68.0349524397944,"",65.7103726740496,71.3471162334144
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","75Pct",150,70.1563360943634,"",67.6202245219422,72.958175073079
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","80Pct",162,71.7783531502945,"",69.9940199552622,75.1091738808979
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","85Pct",179,74.4464301595395,"",71.5911398287343,77.6961737287972
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","90Pct",188,77.4011763730048,"",74.2326296363096,79.3468243338552
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","95Pct",194,79.2771485980131,"",77.6591725321819,81.1742060437273
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","99Pct",200,81.0260624095408,"",79.5850865933535,86.29745305
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","Mean",205,59.017750512063,"1.31068503864663",56.4488550412401,61.5866459828859
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","Variance",205,224.23833353251,"31.8507141531176",161.81208091052,286.664586154501
"Region","Non-Bay Watersheds 2001-2007","VSCIVCPMI","Std. Deviation",205,14.9745895947939,"1.06349205604242",12.8901834671063,17.0589957224815
"Region","Non-Bay Watersheds 2008-2014","VSCIVCPMI","1Pct",1,24.08,"",24.08,34.0153813853986
"Region","Non-Bay Watersheds 2008-2014","VSCIVCPMI","5Pct",6,36.2016517720654,"",24.08,37.9121194495825
"Region","Non-Bay Watersheds 2008-2014","VSCIVCPMI","10Pct",11,38.0425094892709,"",29.1276565269871,42.6863303867044
"Region","Non-Bay Watersheds 2008-2014","VSCIVCPMI","15Pct",17,39.9470711825009,"",37.1918075665977,47.1148169240008
"Region","Non-Bay Watersheds 2008-2014","VSCIVCPMI","20Pct",29,46.6904295004235,"",39.1527356029933,50.8507327474694
"Region","Non-Bay Watersheds 2008-2014","VSCIVCPMI","25Pct",33,50.4876381634953,"",43.7942249011888,54.0697578679497
"Region","Non-Bay Watersheds 2008-2014","VSCIVCPMI","30Pct",42,52.3245408358899,"",46.8622699282,55.5689159539921
"Region","Non-Bay Watersheds 2008-2014","VSCIVCPMI","35Pct",54,54.715944433187,"",50.8147430633204,57.3739855637239
"Region","Non-Bay Watersheds 2008-2014","VSCIVCPMI","40Pct",61,55.7446198637085,"",52.9506684795527,58.7575443867791
"Region","Non-Bay Watersheds 2008-2014","VSCIVCPMI","45Pct",70,57.5956182489157,"",54.9760196350274,61.1557999132695
"Region","Non-Bay Watersheds 2008-2014","VSCIVCPMI","50Pct",80,59.666736106933,"",56.1197641998942,62.2901268955713
"Region","Non-Bay Watersheds 2008-2014","VSCIVCPMI","55Pct",90,61.2610746370083,"",58.4475440120108,64.4240153263444
"Region","Non-Bay Watersheds 2008-2014","VSCIVCPMI","60Pct",106,63.2094009422058,"",61.0801822389265,65.976524761006
